45.7681304002, 4.87916148914;"{""type"": ""Point"", ""coordinates"": [4.879161489138109, 45.76813040022985]}";10079;Anatole France / Barbusse;Rue Anatole France;Angle avenue Barbusse;VILLEURBANNE;79;Non;marché, centre-ville;45.7681304002299000;4.8791614891381100;20;OPEN;18;2;1;Vert;t;834;2015-07-01 16:05:19;2015-07-01 16:11:00
45.7462059799, 4.84197575547;"{""type"": ""Point"", ""coordinates"": [4.841975755465652, 45.7462059798811]}";7004;Place Jean Macé;place Jean Macé;face à la Mairie;Lyon 7 ème;4;Non;métro B, tram, future halte TER, coeur quartier, mairie;45.7462059798812000;4.8419757554656600;23;OPEN;14;9;1;Vert;t;1063;2015-07-01 16:07:03;2015-07-01 16:11:00
45.7242705029, 4.85415212713;"{""type"": ""Point"", ""coordinates"": [4.854152127127522, 45.724270502888835]}";8051;Hôpital St-Jean de Dieu;313 route de Vienne;;VENISSIEUX;51;Non;Hôpital Saint Jean de Dieu, logement colllectif;45.7242705028889000;4.8541521271275200;20;OPEN;16;3;1;Vert;t;785;2015-07-01 16:07:47;2015-07-01 16:11:00
45.7510366647, 4.84804076774;"{""type"": ""Point"", ""coordinates"": [4.848040767744837, 45.75103666472478]}";7039;Guillotière / Madeleine;Grande rue de la Guillotière;angle rue de la Madeleine;Lyon 7 ème;39;Non;maillage;45.7510366647249000;4.8480407677448400;10;OPEN;10;0;3;Orange;t;1031;2015-07-01 16:01:45;2015-07-01 16:11:00
45.7722014693, 4.83791179293;"{""type"": ""Point"", ""coordinates"": [4.83791179292647, 45.77220146925715]}";1035;Quai Lassagne;3 quai André Lassagne;;Lyon 1 er;35;Non;Maillage;45.7722014692572000;4.8379117929264700;16;OPEN;8;6;1;Vert;t;935;2015-07-01 16:04:48;2015-07-01 16:11:00
45.7509333904, 4.83936546384;"{""type"": ""Point"", ""coordinates"": [4.839365463840345, 45.75093339042979]}";7035;Marseille / Université;8 rue de l'Université;angle rue de Marseille;Lyon 7 ème;35;Non;tram;45.7509333904299000;4.8393654638403500;29;OPEN;4;24;1;Vert;t;1095;2015-07-01 16:09:56;2015-07-01 16:11:00
45.7776153015, 4.83445094478;"{""type"": ""Point"", ""coordinates"": [4.834450944777561, 45.77761530146482]}";4005;Place Bertone;rue du Chariot d'Or;Place Bertone;Lyon 4 ème;5;Oui;coeur quartier;45.7776153014649000;4.8344509447775600;12;OPEN;8;4;1;Vert;t;853;2015-07-01 16:09:05;2015-07-01 16:11:00
45.7791985053, 4.84097162336;"{""type"": ""Point"", ""coordinates"": [4.840971623355241, 45.77919850529225]}";4012;Place Adrien Godien;Place Adrien Godien;angle Montée de la Boucle;Lyon 4 ème;12;Non;maillage;45.7791985052923000;4.8409716233552400;19;OPEN;18;1;1;Vert;t;1103;2015-07-01 16:05:17;2015-07-01 16:11:00
45.7594698848, 4.83014467707;"{""type"": ""Point"", ""coordinates"": [4.830144677072242, 45.75946988482164]}";2036;Place A.Gourju;Place Gorjus;;Lyon 2 ème;36;Non;Commerces, place Bellecour,;45.7594698848217000;4.8301446770722400;20;OPEN;14;6;1;Vert;t;911;2015-07-01 16:09:53;2015-07-01 16:11:00
45.7648217045, 4.88431892911;"{""type"": ""Point"", ""coordinates"": [4.884318929113726, 45.76482170451848]}";10064;Rollet / 4 août 1789 / Blanqui;Rue du 4 août 1789;Angle rue Rollet / Blanqui;VILLEURBANNE;64;Non;iti. Cyclable, associations sportives;45.7648217045186000;4.8843189291137300;10;OPEN;10;0;3;Orange;t;813;2015-07-01 16:01:53;2015-07-01 16:11:00
45.7578296699, 4.8683950402;"{""type"": ""Point"", ""coordinates"": [4.868395040197142, 45.75782966987453]}";3085;Sacré Coeur;rue Charial;;Lyon 3 ème;85;Non;Gymnase, piscine, lycée, jardin public, sacré coeur;45.7578296698746000;4.8683950401971400;16;OPEN;10;6;1;Vert;t;946;2015-07-01 16:06:39;2015-07-01 16:11:00
45.7458095693, 4.87068757478;"{""type"": ""Point"", ""coordinates"": [4.870687574777598, 45.74580956929103]}";3008;Institut Lumière;Cours Albert Thomas;;Lyon 3 ème;8;Non;Métro, coeur quartier, institut Lumière, marché;45.7458095692911000;4.8706875747776000;18;OPEN;17;1;1;Vert;t;793;2015-07-01 16:00:55;2015-07-01 16:11:00
45.7346818429, 4.83545738245;"{""type"": ""Point"", ""coordinates"": [4.835457382449118, 45.734681842914775]}";7057;Jaurès / Bollier;219 avenue Jean Jaurès;;Lyon 7 ème;57;Non;ENS Lettres, commerces;45.7346818429149000;4.8354573824491200;24;OPEN;9;14;1;Vert;t;765;2015-07-01 16:07:36;2015-07-01 16:11:00
45.7797132093, 4.83478724841;"{""type"": ""Point"", ""coordinates"": [4.834787248409273, 45.77971320932088]}";4003;Place Cdt Arnaud;Place Cdt Arnaud;angle rue Belfort;Lyon 4 ème;3;Oui;coeur quartier;45.7797132093210000;4.8347872484092700;17;OPEN;9;8;1;Vert;t;871;2015-07-01 16:06:22;2015-07-01 16:11:00
45.7754396142, 4.81787397185;"{""type"": ""Point"", ""coordinates"": [4.817873971851928, 45.77543961417362]}";4025;Parc Cerisaie;Rue Chazière;;Lyon 4 ème;25;Oui;Parc Cerisaie, habitations;45.7754396141737000;4.8178739718519300;20;OPEN;18;2;1;Vert;t;947;2015-07-01 16:09:17;2015-07-01 16:11:00
45.7856324624, 4.88241040153;"{""type"": ""Point"", ""coordinates"": [4.882410401534903, 45.785632462354414]}";10001;IUT/Feyssine;Rue de la Technologie;;VILLEURBANNE;1;Non;IUT, tramway;45.7856324623545000;4.8824104015349000;30;OPEN;10;19;1;Vert;t;970;2015-07-01 16:09:26;2015-07-01 16:11:00
45.7247162655, 4.87083165477;"{""type"": ""Point"", ""coordinates"": [4.870831654768776, 45.72471626550493]}";8041;Etats-Unis Viviani;170 boulevard des Etats-Unis angle avenue Viviani dir. vénissieux;;Lyon 8 ème;41;Non;;45.7247162655050000;4.8708316547687800;20;OPEN;2;17;1;Vert;t;1005;2015-07-01 16:02:55;2015-07-01 16:11:00
45.7528916538, 4.86396149383;"{""type"": ""Point"", ""coordinates"": [4.86396149382557, 45.752891653781155]}";3067;Renoir;Rue Jean Renoir;;Lyon 3 ème;67;Non;CES, logements;45.7528916537812000;4.8639614938255700;15;OPEN;13;1;1;Vert;t;1019;2015-07-01 16:04:55;2015-07-01 16:11:00
45.7450174321, 4.86645231727;"{""type"": ""Point"", ""coordinates"": [4.866452317266829, 45.74501743208311]}";8007;Rue des Frères Lumière;rue des Frères Lumières;angle rue Villon;Lyon 8 ème;7;Non;commerces;45.7450174320832000;4.8664523172668300;16;OPEN;12;3;1;Vert;t;843;2015-07-01 16:10:03;2015-07-01 16:11:00
45.7567664047, 4.83384102171;"{""type"": ""Point"", ""coordinates"": [4.833841021712146, 45.75676640473541]}";2008;Bellecour / Antonin Poncet;Place Antonin Poncet;Devant la librairie Privat;Lyon 2 ème;8;Non;métro A D, poste centrale, commerces;45.7567664047355000;4.8338410217121500;18;OPEN;5;12;1;Vert;t;1038;2015-07-01 16:10:03;2015-07-01 16:11:00
45.7764535731, 4.86711492199;"{""type"": ""Point"", ""coordinates"": [4.867114921992886, 45.77645357314125]}";10055;Condorcet / Galline;Avenue Galline;Angle avenue de Condorcet;VILLEURBANNE;55;Non;maillage (habitat dense);45.7764535731413000;4.8671149219928800;15;OPEN;4;11;1;Vert;t;814;2015-07-01 16:09:31;2015-07-01 16:11:00
45.7833410357, 4.81143304483;"{""type"": ""Point"", ""coordinates"": [4.811433044831253, 45.78334103569237]}";9014;Saint-Cyr / Mouillard;12 quai Commerce;entre la rue Dupont et la rue bourget => centre;Lyon 9 ème;14;Non;itinéraires cyclables;45.7833410356924000;4.8114330448312500;23;OPEN;20;3;1;Vert;t;1008;2015-07-01 16:08:11;2015-07-01 16:11:00
45.7559510292, 4.87734642987;"{""type"": ""Point"", ""coordinates"": [4.877346429874018, 45.75595102923554]}";10024;Maisons Neuves;Place des Maisons Neuves;Côté rue Jean Jaurès;VILLEURBANNE;24;Non;centre quartier, itinéraire cyclable;45.7559510292356000;4.8773464298740200;13;OPEN;11;1;1;Vert;t;820;2015-07-01 16:06:23;2015-07-01 16:11:00
45.7606037574, 4.90069696832;"{""type"": ""Point"", ""coordinates"": [4.900696968320918, 45.76060375736808]}";10087;Bon Coin;76 rue Pierre Baratin;;VILLEURBANNE;87;Non;Terrain de sport, quartier;45.7606037573682000;4.9006969683209200;12;OPEN;7;5;1;Vert;t;973;2015-07-01 16:06:25;2015-07-01 16:11:00
45.7540979307, 4.90566388975;"{""type"": ""Point"", ""coordinates"": [4.905663889748617, 45.75409793070983]}";10115;Place d'Espagne;143, Avenue Paul Kruger;;VILLEURBANNE;115;Non;Stade;45.7540979307099000;4.9056638897486200;22;OPEN;18;4;1;Vert;t;921;2015-07-01 16:03:46;2015-07-01 16:11:00
45.7597116936, 4.88986361796;"{""type"": ""Point"", ""coordinates"": [4.889863617962159, 45.75971169359094]}";10021;GrandClément;Place GrandClément;;VILLEURBANNE;21;Non;centre quartier, futur arrêt C3, itinéraire cyclable;45.7597116935910000;4.8898636179621600;19;OPEN;18;0;3;Orange;t;758;2015-07-01 16:08:19;2015-07-01 16:11:00
45.7835136793, 4.87127311041;"{""type"": ""Point"", ""coordinates"": [4.871273110410491, 45.783513679319775]}";10084;La Doua / Avenue des Arts;2, Avenue des Arts;;VILLEURBANNE;84;Non;Campus de la Doua;45.7835136793199000;4.8712731104104900;30;OPEN;15;15;1;Vert;t;967;2015-07-01 16:02:59;2015-07-01 16:11:00
45.7646857827, 4.82894479886;"{""type"": ""Point"", ""coordinates"": [4.828944798858942, 45.76468578265891]}";5009;Place Fousseret;Quai Romain Rolland / angle quai de Bondy;Place Fousseret;Lyon 5 ème;9;Non;Vieux Lyon;45.7646857826590000;4.8289447988589400;16;OPEN;13;2;1;Vert;t;1032;2015-07-01 16:06:21;2015-07-01 16:11:00
45.7668306065, 4.87989386728;"{""type"": ""Point"", ""coordinates"": [4.879893867277457, 45.76683060645243]}";10027;Mairie de Villeurbanne;Avenue Aristide Briand;En face de l'entrée de la mairie;VILLEURBANNE;27;Non;Mairie de Villeurbanne, TNP, itinéraire cyclable;45.7668306064525000;4.8798938672774600;26;OPEN;8;18;1;Vert;t;821;2015-07-01 16:08:08;2015-07-01 16:11:00
45.7253335569, 4.88141900632;"{""type"": ""Point"", ""coordinates"": [4.881419006318653, 45.725333556920354]}";8061;Stade Vuillermet;184 avenue Paul Santy;;Lyon 8 ème;61;Non;Stade, commerces;45.7253335569204000;4.8814190063186600;18;OPEN;5;13;1;Vert;t;919;2015-07-01 16:00:57;2015-07-01 16:11:00
45.7576229229, 4.84510859536;"{""type"": ""Point"", ""coordinates"": [4.845108595355383, 45.75762292285834]}";3082;Place Bahadourian;164 rue Corneille;;Lyon 3 ème;82;Non;Coeur de quartier, DDE;45.7576229228584000;4.8451085953553900;18;OPEN;13;4;1;Vert;t;960;2015-07-01 16:06:42;2015-07-01 16:11:00
45.7525730644, 4.84636322005;"{""type"": ""Point"", ""coordinates"": [4.846363220053326, 45.7525730643618]}";7008;Jean Jaurès / Guillotière;avenue Jean Jaurès;angle rue de la Guillotière;Lyon 7 ème;8;Non;maillage;45.7525730643619000;4.8463632200533300;10;OPEN;4;5;1;Vert;t;963;2015-07-01 16:06:58;2015-07-01 16:11:00
45.7657655925, 4.84473189285;"{""type"": ""Point"", ""coordinates"": [4.844731892850444, 45.76576559246284]}";6005;Place Edgar Quinet;Place Edgar Quinet;Devant le lycée;Lyon 6 ème;5;Non;coeur quartier;45.7657655924629000;4.8447318928504400;20;OPEN;6;14;1;Vert;t;1044;2015-07-01 16:08:24;2015-07-01 16:11:00
45.7426537617, 4.85053697146;"{""type"": ""Point"", ""coordinates"": [4.850536971459663, 45.74265376172821]}";7023;Berthelot / Route de Vienne;route de Vienne;angle avenue Berthelot;Lyon 7 ème;23;Non;tram;45.7426537617283000;4.8505369714596700;15;OPEN;10;5;1;Vert;t;1007;2015-07-01 16:10:07;2015-07-01 16:11:00
45.7297266956, 4.85396375719;"{""type"": ""Point"", ""coordinates"": [4.853963757190567, 45.729726695630795]}";8020;Moulin à Vent;Angle rue du Moulin à Vent / route de Vienne;;Lyon 8 ème;20;Non;Commerces, itinéraire cyclable, coeur de quartier;45.7297266956309000;4.8539637571905700;20;OPEN;19;1;1;Vert;t;1020;2015-07-01 16:04:04;2015-07-01 16:11:00
45.7502638737, 4.84519252016;"{""type"": ""Point"", ""coordinates"": [4.845192520164353, 45.75026387369137]}";7053;Jaurès/Thibaudière;27 rue de la Thibaudière;;Lyon 7 ème;53;Non;Maillage;45.7502638736915000;4.8451925201643500;18;OPEN;4;13;1;Vert;t;893;2015-07-01 16:08:24;2015-07-01 16:11:00
45.7621899823, 4.83595992508;"{""type"": ""Point"", ""coordinates"": [4.835959925076831, 45.762189982346676]}";2017;République / Ferrandière;rue de la Ferrandière;rue de la République;Lyon 2 ème;17;Non;métro A, commerces;45.7621899823468000;4.8359599250768300;15;OPEN;5;10;1;Vert;t;852;2015-07-01 16:08:31;2015-07-01 16:11:00
45.769604422, 4.83765826124;"{""type"": ""Point"", ""coordinates"": [4.837658261238963, 45.76960442199601]}";1022;Place Tolozan;Place Tolozan;Angle nord-est de la place;Lyon 1 er;22;Non;Opéra, Métro A, métro C, mairie centrale;45.7696044219961000;4.8376582612389700;31;OPEN;25;4;1;Vert;t;1098;2015-07-01 16:07:28;2015-07-01 16:11:00
45.7731377075, 4.87425712433;"{""type"": ""Point"", ""coordinates"": [4.874257124326268, 45.77313770752366]}";10089;Colin /Ottavi;rue colin;;VILLEURBANNE;89;Non;commerces, iti. Cyclable;45.7731377075237000;4.8742571243262700;15;OPEN;9;6;1;Vert;t;982;2015-07-01 16:09:39;2015-07-01 16:11:00
45.7746327348, 4.81331428049;"{""type"": ""Point"", ""coordinates"": [4.813314280487104, 45.7746327347518]}";4026;Birmingham;Avenue de Birmingham;;Lyon 4 ème;26;Non;;45.7746327347519000;4.8133142804871100;20;OPEN;13;7;1;Vert;t;957;2015-07-01 16:03:48;2015-07-01 16:11:00
45.753004353, 4.85024742722;"{""type"": ""Point"", ""coordinates"": [4.850247427219969, 45.75300435302201]}";3029;Place Aristide Briand;Rue Duguesclin;Angle Gambetta;Lyon 3 ème;29;Non;itinéraires cyclables;45.7530043530221000;4.8502474272199700;23;OPEN;21;2;1;Vert;t;881;2015-07-01 16:03:07;2015-07-01 16:11:00
45.7434416842, 4.87890312618;"{""type"": ""Point"", ""coordinates"": [4.878903126175373, 45.743441684170925]}";3007;Place d'Arsonval;Place d'Arsonval;A côté du stand de fleurs;Lyon 3 ème;7;Non;hôpital Herriot, métro D, tram, fac de pharmacie;45.7434416841710000;4.8789031261753700;32;OPEN;11;19;1;Vert;t;1050;2015-07-01 16:03:46;2015-07-01 16:11:00
45.7620553015, 4.83320595564;"{""type"": ""Point"", ""coordinates"": [4.833205955637977, 45.76205530147806]}";2025;Brest / Ferrandière;Rue Ferrandière;Angle rue de Brest;Lyon 2 ème;25;Non;restaurants de la rue Mercière, commerces;45.7620553014781000;4.8332059556379800;10;OPEN;6;3;1;Vert;t;849;2015-07-01 16:00:22;2015-07-01 16:11:00
45.7668368461, 4.83433332127;"{""type"": ""Point"", ""coordinates"": [4.834333321272856, 45.76683684613594]}";1021;Terreaux / Herriot;3 rue Herriot;angle rue Pizay;Lyon 1 er;21;Non;Palais des Beaux Arts;45.7668368461360000;4.8343333212728600;11;OPEN;5;6;1;Vert;t;806;2015-07-01 16:08:43;2015-07-01 16:11:00
45.7495553441, 4.85294425479;"{""type"": ""Point"", ""coordinates"": [4.852944254794116, 45.74955534413384]}";7038;Place de Stalingard;place Stalingrad;rue de la Guillotière;Lyon 7 ème;38;Non;maillage;45.7495553441339000;4.8529442547941200;13;OPEN;8;5;1;Vert;t;944;2015-07-01 16:03:51;2015-07-01 16:11:00
45.7865247393, 4.79707090233;"{""type"": ""Point"", ""coordinates"": [4.79707090233101, 45.78652473934906]}";9051;Andréi Sakharov;301 avenue A.Sakharov;;Lyon 9 ème;51;Oui;Stade, lycée;45.7865247393491000;4.7970709023310100;24;OPEN;9;3;1;Vert;t;989;2015-07-01 16:01:53;2015-07-01 16:11:00
45.7547981964, 4.80737276927;"{""type"": ""Point"", ""coordinates"": [4.807372769269815, 45.75479819638077]}";5030;Charcot / Résidence universitaire;Rue Cdt Charcot;Angle Fort St Irénée/rue Cdt Charcot;Lyon 5 ème;30;Oui;Résidence universitaire, marché;45.7547981963809000;4.8073727692698200;32;OPEN;25;7;1;Vert;t;905;2015-07-01 16:07:48;2015-07-01 16:11:00
45.7575651629, 4.80096231124;"{""type"": ""Point"", ""coordinates"": [4.800962311239263, 45.75756516287984]}";5016;Mairie du 5e;rue Docteur Locard face 15;devant la mairie du 5ème;Lyon 5 ème;16;Oui;mairie;45.7575651628799000;4.8009623112392600;13;OPEN;9;4;1;Vert;t;809;2015-07-01 16:05:54;2015-07-01 16:11:00
45.7804458217, 4.90448884579;"{""type"": ""Point"", ""coordinates"": [4.904488845789295, 45.78044582171085]}";10119;Saint Jean;;;VILLEURBANNE;119;Non;Collège Jean Vilar;45.7804458217109000;4.9044888457893000;12;OPEN;6;4;1;Vert;t;782;2015-07-01 16:02:09;2015-07-01 16:11:00
45.7481832938, 4.89695705755;"{""type"": ""Point"", ""coordinates"": [4.896957057546001, 45.748183293843084]}";3091;Hôpital Neurologique;59 boulevard Pinel;;Lyon 3 ème;91;Non;Centre hospitalier, itinéraire cyclable;45.7481832938432000;4.8969570575460000;30;OPEN;27;3;1;Vert;t;795;2015-07-01 16:05:41;2015-07-01 16:11:00
45.7377520987, 4.8244878802;"{""type"": ""Point"", ""coordinates"": [4.824487880196701, 45.73775209868136]}";7045;Parc des Berges;40 avenue Leclerc;;Lyon 7 ème;45;Non;Accès berges, parc, itinéraire cyclable;45.7377520986814000;4.8244878801967000;20;OPEN;1;19;1;Vert;t;760;2015-07-01 16:09:48;2015-07-01 16:11:00
45.7592438501, 4.87588806572;"{""type"": ""Point"", ""coordinates"": [4.875888065717217, 45.759243850094016]}";10048;Place Marengo;place marengo;;VILLEURBANNE;48;Non;c¿ur quartier, itinéraire cyclable;45.7592438500941000;4.8758880657172200;23;OPEN;20;1;1;Vert;t;829;2015-07-01 16:01:34;2015-07-01 16:11:00
45.7620370807, 4.82888968246;"{""type"": ""Point"", ""coordinates"": [4.828889682458038, 45.76203708069259]}";5006;Saint Jean / Palais de Justice;Quai Romain Rolland;Face au Palais de Justice;Lyon 5 ème;6;Non;Vieux Lyon;45.7620370806927000;4.8288896824580400;17;OPEN;11;6;1;Vert;t;1030;2015-07-01 16:09:46;2015-07-01 16:11:00
45.7631587957, 4.90047953037;"{""type"": ""Point"", ""coordinates"": [4.900479530365131, 45.763158795690515]}";10035;Boiron Grangé;angle rue Baratin/rue réguillon;;VILLEURBANNE;35;Non;stade, complexe sportif Boiron Grangé;45.7631587956906000;4.9004795303651300;16;OPEN;9;6;1;Vert;t;977;2015-07-01 16:01:52;2015-07-01 16:11:00
45.7588252495, 4.84653860951;"{""type"": ""Point"", ""coordinates"": [4.846538609511435, 45.75882524953296]}";3088;Guichard / Mazenod;51 rue Moncey;;Lyon 3 ème;88;Non;Métro, tram, palais justice, bourse du travail;45.7588252495330000;4.8465386095114400;16;OPEN;6;9;1;Vert;t;856;2015-07-01 16:02:12;2015-07-01 16:11:00
45.7688763179, 4.88424151324;"{""type"": ""Point"", ""coordinates"": [4.884241513242611, 45.768876317906596]}";10059;Anatole France / Lherminier;Anatole France;Angle Zola / France / Lherminier;VILLEURBANNE;59;Non;stade de la Viabert, Carrefour, iti. Cyclable;45.7688763179067000;4.8842415132426100;13;OPEN;4;7;1;Vert;t;816;2015-07-01 16:01:28;2015-07-01 16:11:00
45.7659879834, 4.8620922782;"{""type"": ""Point"", ""coordinates"": [4.862092278200749, 45.765987983382274]}";6016;Viabert / Avenue Thiers;Rue de la Viabert;angle avenue Thiers;Lyon 6 ème;16;Non;tram, itinéraire cyclable;45.7659879833824000;4.8620922782007500;16;OPEN;15;1;1;Vert;t;942;2015-07-01 16:08:37;2015-07-01 16:11:00
45.7917199753, 4.82365975628;"{""type"": ""Point"", ""coordinates"": [4.823659756281264, 45.791719975339866]}";11003;Place de la Rochette;Place de la Rochette;;CALUIRE-ET-CUIRE;3;Non;;45.7917199753399000;4.8236597562812700;20;OPEN;18;1;1;Vert;t;956;2015-07-01 16:06:21;2015-07-01 16:11:00
45.738140056, 4.88688030871;"{""type"": ""Point"", ""coordinates"": [4.886880308711531, 45.7381400560294]}";8003;Laënnec;rue Guillaume Paradin;devant entrée de la fac;Lyon 8 ème;3;Non;faculté de médecine, métro;45.7381400560295000;4.8868803087115300;16;OPEN;16;0;3;Orange;t;1003;2015-07-01 16:07:54;2015-07-01 16:11:00
45.7405383152, 4.81917951844;"{""type"": ""Point"", ""coordinates"": [4.819179518436805, 45.74053831520383]}";2005;Confluence Hôtel de Région;101 cours Charlemagne;;Lyon 2 ème;5;Non;Hôtel de Région - Tram Montrochet - Pôle de loisirs;45.7405383152039000;4.8191795184368000;27;OPEN;9;23;1;Vert;t;1006;2015-07-01 16:04:57;2015-07-01 16:11:00
45.7672004172, 4.83639168536;"{""type"": ""Point"", ""coordinates"": [4.836391685356326, 45.76720041722024]}";1032;Pizay;17 rue Pizay;;Lyon 1 er;32;Non;;45.7672004172203000;4.8363916853563300;22;OPEN;11;10;1;Vert;t;1100;2015-07-01 16:09:17;2015-07-01 16:11:00
45.7520011769, 4.82166179835;"{""type"": ""Point"", ""coordinates"": [4.821661798351628, 45.752001176943196]}";5015;Fulchiron / Choulans;40 quai fulchiron;;Lyon 5 ème;15;Non;maillage;45.7520011769433000;4.8216617983516300;19;OPEN;6;13;1;Vert;t;858;2015-07-01 16:09:48;2015-07-01 16:11:00
45.7537090611, 4.83832058149;"{""type"": ""Point"", ""coordinates"": [4.838320581491899, 45.753709061112296]}";7034;Piscine du Rhône;Quai Claude Bernard;devant l'entrée de la piscine;Lyon 7 ème;34;Non;Piscine du Rhône;45.7537090611124000;4.8383205814919000;30;OPEN;3;12;1;Vert;t;874;2015-07-01 16:08:50;2015-07-01 16:11:00
45.738667884, 4.87813090555;"{""type"": ""Point"", ""coordinates"": [4.87813090555283, 45.738667883950846]}";8058;Longefer / Kruger;10 rue Paul Kruger;;Lyon 8 ème;58;Non;Maillage;45.7386678839509000;4.8781309055528300;16;OPEN;10;6;1;Vert;t;1011;2015-07-01 16:06:03;2015-07-01 16:11:00
45.7733105054, 4.82127926256;"{""type"": ""Point"", ""coordinates"": [4.821279262555679, 45.77331050537237]}";4006;IUFM;rue Philippe de Lasalle face à l'IU;angle rue Anselme;Lyon 4 ème;6;Oui;IUFM;45.7733105053725000;4.8212792625556800;22;OPEN;19;3;1;Vert;t;872;2015-07-01 16:05:46;2015-07-01 16:11:00
45.7844851872, 4.87740423258;"{""type"": ""Point"", ""coordinates"": [4.877404232576629, 45.78448518723836]}";10103;DOUA / Rue des sports;Rue des Arts;;VILLEURBANNE;103;Non;Tennis, stade, piscine;45.7844851872384000;4.8774042325766300;30;OPEN;16;14;1;Vert;t;968;2015-07-01 16:08:53;2015-07-01 16:11:00
45.7588154949, 4.85388085612;"{""type"": ""Point"", ""coordinates"": [4.853880856121917, 45.758815494892424]}";3058;Place du Lac;Place du Lac;face à la Poste;Lyon 3 ème;58;Non;;45.7588154948925000;4.8538808561219200;19;OPEN;4;15;1;Vert;t;1045;2015-07-01 16:06:15;2015-07-01 16:11:00
45.7925672653, 4.82063516798;"{""type"": ""Point"", ""coordinates"": [4.820635167984586, 45.792567265345745]}";9041;Carret / Sédaillan;30 quai Paul Sédaillan;;Lyon 9 ème;41;Non;Activités, logement, maillage;45.7925672653458000;4.8206351679845900;24;OPEN;6;12;1;Vert;t;929;2015-07-01 16:01:49;2015-07-01 16:11:00
45.7573307387, 4.858934965;"{""type"": ""Point"", ""coordinates"": [4.85893496499598, 45.757330738678874]}";3038;Part Dieu / CAFAL;65 Boulevard Vivier-Merle;angle rue Paul Bert;Lyon 3 ème;38;Non;CAFAL;45.7573307386790000;4.8589349649959800;40;OPEN;4;36;1;Vert;t;867;2015-07-01 16:02:28;2015-07-01 16:11:00
45.7696604863, 4.852373147;"{""type"": ""Point"", ""coordinates"": [4.852373147004512, 45.76966048628112]}";6007;Masséna / Roosevelt;Rue Tête d'Or;angle cours Vitton;Lyon 6 ème;7;Non;métro A;45.7696604862812000;4.8523731470045100;20;OPEN;13;7;1;Vert;t;818;2015-07-01 16:08:39;2015-07-01 16:11:00
45.7295009904, 4.82969004216;"{""type"": ""Point"", ""coordinates"": [4.829690042161126, 45.72950099042881]}";7012;Place des Pavillons;Place des Pavillons;Devant la Bibliothèque;Lyon 7 ème;12;Non;ENS Sciences, coeur quartier;45.7295009904289000;4.8296900421611300;13;OPEN;1;12;1;Vert;t;1079;2015-07-01 16:01:34;2015-07-01 16:11:00
45.7600550578, 4.86167388059;"{""type"": ""Point"", ""coordinates"": [4.86167388058994, 45.76005505781475]}";3080;Gare Part Dieu Est;Rue de la Villette;;Lyon 3 ème;80;Non;Gare Part-Dieu;45.7600550578148000;4.8616738805899400;30;OPEN;4;26;1;Vert;t;797;2015-07-01 16:09:58;2015-07-01 16:11:00
45.7587390822, 4.83407651541;"{""type"": ""Point"", ""coordinates"": [4.834076515413146, 45.75873908219377]}";2024;République / Archers;Rue Maupin;Entre Herriot et République;Lyon 2 ème;24;Non;commerces;45.7587390821938000;4.8340765154131500;15;OPEN;0;15;2;Bleu;t;1028;2015-07-01 16:01:32;2015-07-01 16:11:00
45.7472487338, 4.86528578303;"{""type"": ""Point"", ""coordinates"": [4.865285783031514, 45.74724873382137]}";8035;Sans Souci;Rue Edouard Rochet;;Lyon 8 ème;35;Non;Métro D, Institut Lumière, Place des frères Lumière;45.7472487338215000;4.8652857830315200;20;OPEN;2;18;1;Vert;t;1102;2015-07-01 16:08:25;2015-07-01 16:11:00
45.7670444715, 4.82698432331;"{""type"": ""Point"", ""coordinates"": [4.826984323306274, 45.76704447145243]}";5029;Saint Paul / Place Gerson;Place Gerson;A proximité du Quai Pierre Size;Lyon 5 ème;29;Non;Vieux Lyon;45.7670444714525000;4.8269843233062700;20;OPEN;15;5;1;Vert;t;1027;2015-07-01 16:09:59;2015-07-01 16:11:00
45.7572612599, 4.85520085642;"{""type"": ""Point"", ""coordinates"": [4.855200856422817, 45.757261259925066]}";3084;Desaix;128 rue Paul Bert;;Lyon 3 ème;84;Non;;45.7572612599252000;4.8552008564228200;30;OPEN;16;12;1;Vert;t;776;2015-07-01 16:03:31;2015-07-01 16:11:00
45.7513315689, 4.8363535145;"{""type"": ""Point"", ""coordinates"": [4.836353514498877, 45.75133156887539]}";7002;Universités Claude Bernard;Quai Claude Bernard;Entre Pont de l'université et rue Chevreul;Lyon 7 ème;2;Non;Université Lyon 2 et Lyon 3;45.7513315688755000;4.8363535144988800;29;OPEN;0;28;2;Bleu;t;1088;2015-07-01 16:07:45;2015-07-01 16:11:00
45.7643336976, 4.85349212971;"{""type"": ""Point"", ""coordinates"": [4.853492129706194, 45.764333697561135]}";6028;Récamier / Tête d'Or;Rue Récamier;angle rue Tête d'Or;Lyon 6 ème;28;Non;maillage;45.7643336975612000;4.8534921297062000;16;OPEN;2;14;1;Vert;t;1069;2015-07-01 16:08:05;2015-07-01 16:11:00
